Feature1,Feature2,Label
3.714000494092092,3.712998430172388,0.0
3.473237624573545,2.7596746018418647,0.0
2.9271710873431274,2.6251791924504024,0.0
2.153206281931595,3.7109599682034915,0.0
1.4851527753141354,3.44426331148604,0.0
2.5534850479329787,2.6390338341809203,0.0
3.8563987943234723,4.159329803364248,0.0
3.2140937441302038,1.9189366724001027,0.0
1.754261221288012,3.6159356069442636,0.0
3.173180925851182,3.593101257968384,0.0
3.385317379728837,2.69045356068601,0.0
2.116142563798867,3.326133022242118,0.0
3.153725105945528,1.748886423614697,0.0
3.058208718446,3.924027019206901,0.0
1.857029702169377,2.815097863557011,0.0
3.3577873603482833,2.4772769794809606,0.0
3.5607845263682343,4.0490092258368895,0.0
4.083051243175277,2.295656309457241,0.0
4.053802052034903,1.5915387036364403,0.0
1.622330632042909,1.4433708264760963,0.0
2.062174960084877,3.60600995134564,0.0
3.5150352672086598,1.719570647503717,0.0
3.513785950912209,4.754794181984365,0.0
3.515047686306048,0.918070592116278,0.0
6.852731490654721,4.696456368290038,0.0
3.570890510693167,3.2110174672026184,0.0
4.135565640180599,2.9032868881296077,0.0
3.9540017634932023,2.4550809131910505,0.0
3.651391251305798,3.399136114352071,0.0
2.6847307553596544,2.9623652975751518,0.0
3.7589692204932676,4.103301882016521,0.0
2.227174785462428,3.1142276486620397,0.0
2.763181393259991,3.150301761461878,0.0
2.5146364521708966,2.636387787786144,0.0
3.0818741393863225,2.9430543762789325,0.0
5.314658566673509,3.3078017688920593,0.0
1.132734807408252,1.2898316073433744,0.0
3.6862601903745134,1.651814577894287,0.0
1.3872841288103483,3.743264094022715,0.0
2.5280681342105664,3.170865438127942,0.0
4.088950596967366,2.816016663647321,0.0
3.0642800190954627,3.0184339330653933,0.0
1.9222552220706939,3.347581705361671,0.0
2.284696290740032,2.4602403196906386,0.0
3.679597748934676,2.2216952745976872,0.0
2.2696333682828636,3.1958452550976815,0.0
3.216458589581975,2.021627222384968,0.0
3.045571839903814,3.408252755714472,0.0
2.348399652394183,1.2974163957621596,0.0
5.143944089325325,4.029155637325644,0.0
3.633919022318011,3.4725974824130432,0.0
0.9748574133423928,3.2560297343138758,0.0
3.1864543147694278,3.982690983945514,0.0
2.338213535231612,4.665474444462577,0.0
3.852433334796224,4.014370065018131,0.0
2.2074792615672996,1.1591257686683547,0.0
2.885263558533101,1.7204230332642985,0.0
3.5049872789804573,2.3751814223043213,0.0
3.8657551941701214,3.026091050210834,0.0
1.7997035929442238,3.517659020469123,0.0
2.6654987641590515,2.2742561868465345,0.0
2.525054688839044,3.1867667644770785,0.0
2.3466707674262883,2.2446170676466775,0.0
4.765454240281096,2.388482197008052,0.0
3.4049817109609557,1.5933389031517777,0.0
1.7391160456649548,2.0767667538890957,0.0
3.917861947054776,1.6483153943836664,0.0
5.122156197012633,2.024126747022667,0.0
4.032465260551147,4.05364179660784,0.0
1.4806300340459866,2.050601111168057,0.0
2.5157659271337485,5.63238206483739,0.0
4.2669111491866225,3.4933179008808892,0.0
2.292330534381219,3.1848361236948737,0.0
3.443819428146228,2.1416422198187863,0.0
3.7746340534293368,3.7003098794089913,0.0
2.073069528421917,2.4243621737622263,0.0
2.9404746439382,3.1220098146453616,0.0
-0.24126734006907258,5.560084538268795,0.0
1.9756123586657102,2.90394010027535,0.0
2.7474318486068396,4.149273326285676,0.0
1.7522168180351505,2.2968235748741126,0.0
4.632411303931635,2.9650115095030385,0.0
1.5698586220393673,4.77080063563551,0.0
2.559955513303016,2.3730329422122325,0.0
3.1307405772860912,4.8124485579969285,0.0
4.441273289066116,3.7077519354554753,0.0
1.5641378488205606,2.4375332241057324,0.0
4.16316375215496,3.632407739055521,0.0
3.010233061019587,3.9725544496267298,0.0
2.018491348952049,3.6218099622171964,0.0
3.462103474263271,1.4297752801095436,0.0
3.19905969557347,2.2728628241751316,0.0
2.3997831228412054,2.7524813644484953,0.0
3.0698020849900187,2.925566570899954,0.0
2.61468640313824,3.620672097550678,0.0
3.113517345251248,3.177701000933254,0.0
3.6621306745210465,1.6646556412898987,0.0
4.586016816145352,3.3801978510059634,0.0
1.762184501173151,3.610585745283823,0.0
5.133033374656266,3.55979044793104,0.0
1.0479122004774981,4.080780725554622,0.0
2.8482149049644168,3.833922154548904,0.0
3.5883172064845765,3.4591800792284366,0.0
3.2809918677350325,2.929834288541353,0.0
2.3773004801794064,1.3390390664840086,0.0
2.7918777496427247,3.429618219132586,0.0
2.506999065341167,3.2076876871631113,0.0
2.4106352430557885,3.2715788371953733,0.0
3.8496020970210245,1.7232514241796906,0.0
3.3570154859650474,1.9189434595917376,0.0
2.3070904047393457,4.053152853332904,0.0
3.8995998754332506,2.960444846143345,0.0
3.3072995208766094,3.6815006973726243,0.0
3.81286211883896,3.028318376130461,0.0
3.629628841923612,3.029756139495745,0.0
2.171004989077928,3.9382838059759977,0.0
2.4398189598030307,2.483955271782626,0.0
3.7472936051232617,3.0961207769409835,0.0
3.610370265433465,2.5377247112949575,0.0
2.979098406035852,2.5655037725676846,0.0
3.117327383308782,2.6908278765313605,0.0
4.2776648957884245,3.222133771633713,0.0
2.40842861116417,2.5212513783365225,0.0
3.5470973811700377,4.255756125573521,0.0
2.797807347566106,2.105392697780496,0.0
2.78231879677278,2.813128355838641,0.0
4.09877685198719,2.560268941725825,0.0
3.8254163489880297,4.446977884353733,0.0
3.8135096360006386,3.1965547765115745,0.0
4.305478807154329,4.031844539468635,0.0
3.021003841632759,1.514439626963028,0.0
3.681952971294964,3.267050265869259,0.0
2.689733243406544,3.889630795623437,0.0
3.324166352488442,3.082283989275424,0.0
2.8698569456323155,4.065480375065351,0.0
3.0969959649927183,2.4827115498996277,0.0
3.5951570254369134,4.40934744018558,0.0
2.1817793167665274,5.29889812361925,0.0
5.092387275685461,2.637161439560341,0.0
1.993982618500298,2.5544974785992283,0.0
1.7858113872122678,4.453384477117701,0.0
4.158110873500068,4.579572145730713,0.0
3.7916626939629356,2.477139972846732,0.0
3.624119817052155,2.5798131829041426,0.0
3.62834550926428,2.7182153911394926,0.0
2.9877532271530853,1.655549488965723,0.0
2.1027456285141684,2.0813480535158018,0.0
3.0758045581937266,1.9958592332479321,0.0
2.322838288487888,2.2322024348958713,0.0
3.9751197334177513,2.9653151126132187,0.0
2.8529426184978615,3.234214732536521,0.0
2.1745028032074885,4.550500492814077,0.0
2.6786141583470067,2.001645959261209,0.0
3.412931454275624,3.984322398476584,0.0
2.4362754471960253,2.786011155774491,0.0
2.1777796044335687,2.950536290347567,0.0
3.2436872114919124,3.6748194921666038,0.0
3.2449665711087228,1.8772779784377014,0.0
2.4930568246288702,3.3824097461840505,0.0
2.5289616943816773,3.166452208213056,0.0
3.2320499373576363,3.492451264008149,0.0
1.5519156585026759,3.2891686439078183,0.0
1.5925362256234448,5.455300139910895,0.0
2.281555778747564,2.362260015748684,0.0
2.786552848288153,2.4690030449981824,0.0
3.3109075655980047,2.3768594735752355,0.0
4.475356216949552,2.4445228808397452,0.0
3.8576596232020193,2.3626128726934823,0.0
2.8400614700365727,4.189016531107551,0.0
2.980983792097311,4.420504247989855,0.0
1.9974706353621912,2.429253706250524,0.0
2.98148686400761,2.1676444268957713,0.0
2.7113413610798616,3.471415556386404,0.0
3.3227185603380893,2.4477769557190285,0.0
2.172769056447677,3.6329318177555106,0.0
3.5193465142411724,3.2029230208512995,0.0
4.532738913002578,1.484255885002768,0.0
2.8912398515431423,4.547505201330061,0.0
3.4017117220989412,4.7958776730955215,0.0
3.6901439917111123,2.3872113095156138,0.0
2.598779528114164,2.612298440064016,0.0
3.2240924818104166,3.285865390724905,0.0
3.012592400781795,3.334456789987025,0.0
3.0976760985488316,3.6585442726728306,0.0
2.2269902161445336,5.01020453876635,0.0
3.0245101742589426,2.8230527725059504,0.0
3.49799829124545,2.2017027554615463,0.0
4.451143607795042,1.6206807719854728,0.0
3.959270826085207,2.269069960058081,0.0
5.153182457511557,2.9668730271262027,0.0
2.2326524371119505,4.794557863517788,0.0
3.872320636720678,2.4823887009638286,0.0
3.1833420057383517,3.2237879516388985,0.0
5.189802933217672,2.983577103927248,0.0
2.1917017146448483,4.188393273448084,0.0
2.160278157819224,5.526932425873621,0.0
2.400607354555978,2.4691312270796795,0.0
0.8761042756901931,2.510560557481778,0.0
2.474244978319239,4.044160877069072,0.0
2.240867338446302,3.6818914896263113,0.0
3.1503937864762075,4.846707325736034,0.0
3.3417559757771595,3.5839281853259637,0.0
4.876170839215886,2.6407079092129404,0.0
3.95042383818605,3.5906548306923094,0.0
2.423096344337597,4.108703580582908,0.0
2.101585328651642,3.820482181197364,0.0
3.4919191715065057,3.507274031107298,0.0
1.6797667929793578,4.066674689589154,0.0
4.831458765854354,4.169295590445673,0.0
4.179440120721287,4.382158991037527,0.0
2.530824347895295,3.648709887589643,0.0
1.2868654709091225,2.8328819196831456,0.0
4.353872374165412,3.1467136864333227,0.0
2.885460154747382,4.206508966508357,0.0
4.237816311973462,2.183064329012764,0.0
1.405572341205633,3.3686733088729013,0.0
2.400624977046227,2.606661187672639,0.0
3.005243699718183,3.0287448229348173,0.0
3.046980593764742,4.278451862607299,0.0
2.5499345285207564,3.1910990680199034,0.0
3.6228499323474987,3.046436548156149,0.0
1.9323795706174056,1.6401438590200808,0.0
2.8576205149787066,3.746253566027221,0.0
3.120295631711899,3.645484181141075,0.0
3.514438834058749,5.16325472330546,0.0
3.7116148780888896,2.692221765046999,0.0
1.8753579081621308,3.219150327663939,0.0
1.4658858292643777,3.2493836837107555,0.0
4.277676821898509,4.577453279763475,0.0
3.3323140119795918,2.904704467613048,0.0
2.2515134634434464,3.2790215257703395,0.0
4.551151975522523,3.6078965097165394,0.0
3.1156746342928585,3.1866091231563582,0.0
4.179297184063826,2.553566385449472,0.0
3.067518481410109,3.1940899928983075,0.0
5.060747924881987,4.073631749859772,0.0
4.755340842443204,1.9734847005889398,0.0
2.7510358515209266,3.132969674146876,0.0
3.9715709509543555,2.299879185060827,0.0
3.6453759495851474,4.1950466289248425,0.0
4.368631557532349,1.4768130952162253,0.0
2.0350765394198955,2.4410781527284118,0.0
3.6860514599984393,3.377211875064521,0.0
4.058424486849588,4.56552402923434,0.0
1.2412605135768857,2.9342497389270124,0.0
1.816741487334225,2.4448004733068016,0.0
0.9607678222398994,4.88115706944059,0.0
2.730593165555442,1.551986099583756,0.0
3.717542255795962,0.8011940433799181,0.0
4.502357052096028,3.4400144500533325,0.0
3.074094780419775,2.4979457756473886,0.0
4.628615545571292,1.9787671828692868,0.0
1.6198985417851086,3.7083564472993533,0.0
1.2966175606448453,3.243800713771199,0.0
2.9444523011033814,2.4359213692632715,0.0
3.384065448939307,1.7196956013291056,0.0
2.967305251905907,3.8724573282801447,0.0
0.9325578999601234,3.650201177958661,0.0
2.9108799604872115,2.900824136220617,0.0
1.6955304994951468,4.846636996047666,0.0
3.6696725488300386,1.9299152336738474,0.0
3.3665982460968484,1.4744748290752612,0.0
2.060120213672645,2.3080919301187555,0.0
2.4861330826633066,2.954413983644502,0.0
1.9407864781110484,3.2433394493226917,0.0
2.937320902726828,2.7587639421436703,0.0
3.9551423205012384,3.352055396514297,0.0
2.014273953664456,1.748460575809556,0.0
3.504046515517844,4.44376460407326,0.0
2.469742381627559,2.917848821607431,0.0
2.2071271677376556,4.117295831588128,0.0
2.8929696400454423,3.342725346377704,0.0
1.964757677580626,3.456753219153784,0.0
2.4463506946528177,3.569767280232204,0.0
1.8021221074111515,3.4477085600173147,0.0
4.9647251329163895,3.642722759867544,0.0
3.035263551971729,4.329152530132431,0.0
2.3002744920074143,3.19652116970147,0.0
3.213979910734222,3.7090037575885124,0.0
2.88767195030917,2.910264305712773,0.0
2.779030400466777,4.440117215449472,0.0
3.614166700043425,2.32360769794073,0.0
3.757507710047305,4.800940432910815,0.0
2.4694988523894725,2.9598420493556565,0.0
2.42418175935532,1.5692248978819519,0.0
2.724948302848356,3.1281044149107893,0.0
0.6980788352644152,2.318948342525119,0.0
1.4848089378014477,3.840643548988724,0.0
4.3668742674445244,2.347376020697609,0.0
4.644967713501284,2.5538165667852204,0.0
2.7509639604436216,1.110459269054469,0.0
3.5765569630557663,2.5476936807509234,0.0
3.311250154543536,0.5761206733710433,0.0
6.078880808455238,1.4160971765142767,0.0
4.119574911434577,3.7604146561442975,0.0
2.8720824085192334,3.785800158650832,0.0
2.0444595593995745,3.425457561784965,0.0
1.3935536797424275,2.033023856870787,0.0
3.203463635867223,2.95228864385802,0.0
2.2436492547156965,2.9963974609094315,0.0
1.5777462904023258,1.8416353108074572,0.0
2.3534271157574733,4.503398301767151,0.0
1.918451996385605,3.8773622905756713,0.0
4.687141635072565,2.779035826170336,0.0
3.8816397569494505,3.026885838994531,0.0
2.9920273586833828,3.2083828079475527,0.0
4.479944138890026,0.9582651315757094,0.0
3.0773683076476184,2.7528226174794033,0.0
2.1387157986717362,2.3180157520022013,0.0
4.5231240772696575,1.9983799901050845,0.0
3.5389100436846586,2.718899707114045,0.0
1.9627538456735436,4.797686526849523,0.0
2.809661321916392,3.64084286126701,0.0
2.124381746615243,2.428821010217203,0.0
1.617200269035664,3.5725827813561586,0.0
8.399355436586003,7.778361076166638,1.0
7.924633682912769,6.448814283671466,1.0
7.059630369920174,6.1818011165776925,1.0
6.353063222294426,6.996625542589048,1.0
7.69822331361359,6.829815377475072,1.0
7.39348538542175,6.546771950672725,1.0
7.895193220027732,7.696387447456715,1.0
7.635171801681969,7.955305208570511,1.0
8.049552715319335,7.088406886291847,1.0
6.464764788439432,8.477530081055262,1.0
8.317394065634325,5.858310885866495,1.0
7.1975996046924,6.8063405407202815,1.0
9.075260872625265,6.283177679397195,1.0
6.310812181910432,5.13346338292694,1.0
8.73596380316525,6.917319314157301,1.0
7.197910783462648,6.878252491616716,1.0
6.348581996385551,8.51344974324213,1.0
6.5161141659456785,7.630811684554778,1.0
6.67965269180568,5.975813175670795,1.0
7.424165946401916,8.854092566334188,1.0
7.5228354880355,8.221033695525353,1.0
6.426299996061421,7.582097703468616,1.0
6.975645407739017,6.773515901150168,1.0
9.142270358611864,6.04056076327652,1.0
8.727543170100711,6.627793223928947,1.0
7.4363236696740325,8.088748619704186,1.0
7.0380034781682,8.88458630593461,1.0
7.120031326718261,8.543243528272189,1.0
7.613517972730417,6.511150578213726,1.0
5.977207434801595,5.880382566710988,1.0
6.742623462576655,7.1408862469112035,1.0
5.3314159261224106,5.231560634437148,1.0
7.399223122605279,7.323167714184781,1.0
7.647195939702741,6.852397413701332,1.0
6.516813537700626,6.533963498131758,1.0
8.573986763290034,5.405296932733204,1.0
5.774234336997659,7.513600106569717,1.0
5.53562511979018,6.467299160338088,1.0
7.224451818559972,5.830083164289712,1.0
8.047098302612154,4.127737786718351,1.0
8.68392769145787,6.972485094949364,1.0
6.54111573713106,8.772251596669744,1.0
8.078680833431296,8.66125921454787,1.0
6.961491530499293,6.542903743413728,1.0
6.82737270005918,6.39778793963822,1.0
7.883659937486672,7.468774256075024,1.0
7.65232287841342,6.001614560811708,1.0
5.42360784301575,7.301791899819466,1.0
8.476540349725896,7.76608027838469,1.0
8.380091354147451,8.226933223884307,1.0
6.374437298490471,6.899845923520047,1.0
7.395803533437409,6.796326249823034,1.0
7.494030186282739,6.122017413243439,1.0
7.260673765823907,6.17311964596014,1.0
6.44969484615458,6.773521108098473,1.0
6.328376632061948,7.367365506816178,1.0
6.974445929008555,7.913584626233249,1.0
8.172729019259364,6.196821049319655,1.0
7.543600154594432,8.492688568959522,1.0
6.629385667913894,6.728876398957431,1.0
7.771698710648344,6.978632705651564,1.0
4.1514573793699245,6.252788320852177,1.0
8.148765700372103,4.575759739727058,1.0
5.2602862212219,7.884045396361049,1.0
6.637559058596868,7.736843897092434,1.0
5.880330105373856,6.718672442881787,1.0
5.705318524279094,7.066990717224872,1.0
8.16082678737852,7.5159392177041,1.0
6.5322987986881085,5.437454143113458,1.0
7.346503881730715,6.470947322653705,1.0
6.953079421120816,7.794264679621827,1.0
7.477040827223122,5.745710576830751,1.0
7.076821891060256,7.293557932166629,1.0
5.71700777581143,5.643418195376595,1.0
7.99626681944714,7.466429982433526,1.0
6.506243416838688,6.964358517702516,1.0
5.443418101340249,5.384868184094491,1.0
6.571884839034087,8.164739354457172,1.0
8.50075979063431,6.265408423201951,1.0
7.850221742113493,6.189747562985619,1.0
6.6513478655921405,7.2005691972309425,1.0
6.650742295681571,8.148637349428714,1.0
6.678364948782617,5.984178181021603,1.0
9.076747983560841,7.061679849847971,1.0
7.381935452231553,7.428816500330573,1.0
7.43004164719107,7.693105607263144,1.0
8.030283454031842,7.176441555277226,1.0
7.238789159026513,6.632972160916678,1.0
6.740957854179297,6.17240977935128,1.0
6.803650150915022,7.0861438830463745,1.0
6.928398740585936,5.927860988014393,1.0
6.962777763490158,4.078649516505393,1.0
7.72762954363698,7.4365598041576675,1.0
7.051945885807299,7.903934841086195,1.0
7.73264007721558,4.637067564458162,1.0
6.919283419891418,5.990269295290062,1.0
7.07863519031609,7.619154261005198,1.0
5.001799315467892,9.057495469711698,1.0
7.916327674702481,7.020793707675408,1.0
7.346488475897993,6.271997058770865,1.0
7.998010109859652,6.81710355889516,1.0
4.10374462180631,8.374876419148185,1.0
9.088374704780728,6.354035820875465,1.0
6.860410371844826,6.200807993349747,1.0
8.108182816737516,6.517256477817968,1.0
5.960094072874469,6.046671391741287,1.0
7.61277390506257,7.122670315994796,1.0
5.946584436826344,8.62467845846956,1.0
6.376231039304195,7.323079273116029,1.0
8.914031353866786,6.7476464978737125,1.0
6.809317599236653,6.708188731084456,1.0
7.217432873179723,5.436809191303343,1.0
7.8700677306887545,7.883109777147159,1.0
7.495681887972605,6.922162802987198,1.0
7.150418905143576,6.819520086409375,1.0
7.3649610024662255,10.19310756784486,1.0
9.403415585238275,7.298752908365686,1.0
6.9423812029664145,6.248208949904816,1.0
7.201099046714967,6.573642403794457,1.0
8.050654396007612,8.148445709196755,1.0
8.105525932957985,7.113270410537765,1.0
8.18703030556038,5.561722021682633,1.0
7.638730222029185,7.919228934575203,1.0
5.8569950872695165,6.331855914461006,1.0
8.633431532301096,8.873297776217546,1.0
5.853654606981312,8.08004806571465,1.0
7.3026354652390335,6.552678104341249,1.0
6.245724149980642,8.281016361735112,1.0
6.935861653407008,7.067855510527403,1.0
7.32876241030348,7.8527736751222195,1.0
7.3213572154502735,7.484732817294475,1.0
7.421920754235285,6.153643345009127,1.0
8.613711269058648,6.356450167682538,1.0
7.453534301513979,8.029960817581161,1.0
6.755843364709351,6.665224667893459,1.0
7.964087168288358,6.596351536758004,1.0
8.189470488924641,6.044877420650647,1.0
5.7723921848630075,7.423599065593461,1.0
7.597400069849858,9.062524919243145,1.0
7.701172742310899,5.932467085745727,1.0
6.702436496640008,7.024219456672758,1.0
8.37570681331162,8.412220555415429,1.0
6.849944412967473,6.9203586087542845,1.0
7.125576453471543,7.452371796249734,1.0
6.82692817571613,5.937606471853121,1.0
7.015579047581467,7.428307097207648,1.0
5.903724913104798,6.812855734995451,1.0
5.559949117405706,7.985729995679863,1.0
8.594505063224972,8.18738605156475,1.0
6.153038651681673,9.589563642018614,1.0
6.008607650543693,7.579633173213575,1.0
4.846609886396285,7.325796316582166,1.0
6.361038252310498,7.194384301577336,1.0
5.676910206592502,6.6468337071893115,1.0
8.642015160136369,7.338483843461691,1.0
8.009817089342635,6.704598589860971,1.0
6.311849654822276,7.168460976269614,1.0
9.252435805344309,8.317597535607959,1.0
7.981765486991594,5.993457434720359,1.0
6.675168616491377,8.139878561129045,1.0
4.500594285126427,8.317115067339865,1.0
9.290942572590742,6.881931473008922,1.0
5.610427533236404,4.878145100991405,1.0
5.354601253043108,6.392178012905568,1.0
8.02257043200964,8.296994546561109,1.0
9.439752406339274,6.977131937701118,1.0
8.384272818510517,6.0006977677050894,1.0
7.56390912005236,6.4952250787717825,1.0
7.594754341665286,7.840620026504553,1.0
7.853415558780307,7.546733568201379,1.0
7.758928589786765,6.761067900830306,1.0
7.281191423969376,6.6331755881853125,1.0
